@relation InstanceResultListener

@attribute Key_Dataset {Dataset_IMPL_1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LinearRegression,weka.classifiers.functions.SimpleLinearRegression,weka.classifiers.functions.SMOreg}
@attribute Key_Scheme_options {'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8','','-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"'}
@attribute Key_Scheme_version_ID {-3364580862046573747,1679336022895414137,-7149606251113102827}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
Dataset_IMPL_1,7,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.115821,0.115821,36.147038,36.147038,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,7,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.240821,0.240821,116.299244,116.299244,0,0,0,?,?,?,?,?,?,0.069,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,7,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.073852,0.073852,69.508017,69.508017,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,7,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0.069,0,0.015625,0,15.625,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,8,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.169291,0.229078,147.552043,150.514683,-1,0,0,?,?,?,?,?,?,0.07,0,0.015625,0,15.625,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.133718,0.134185,58.387308,53.695583,1,0,0,?,?,?,?,?,?,0.068,0,0.015625,0,15.625,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.1529,0.214192,101.933088,133.307274,0,0,0,?,?,?,?,?,?,0.069,0,0.015625,0,15.625,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.146869,0.172194,100,110.038804,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.05,0.054564,88.190421,72.180442,0,0,0,?,?,?,?,?,?,0.071,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.106296,0.129147,46.595487,51.849734,1,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,8,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.055285,0.055285,25.965598,25.965598,0,0,0,?,?,?,?,?,?,0.069,0,0.015625,0,15.625,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,8,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.032437,0.032437,7768.74278,7768.74278,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,8,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.019328,0.019328,9.042497,9.042497,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,8,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0.069,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,9,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.136913,0.144688,60.016833,58.089276,1,0,0,?,?,?,?,?,?,0.07,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.040592,0.04259,35.379843,27.983792,1,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.1,0.106225,100,106.223944,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.063724,0.082524,31.862112,35.791058,1,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.183984,0.22201,324.511756,293.688952,-1,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.165574,0.228743,82.786871,114.371091,1,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,9,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.240821,0.240821,116.299244,116.299244,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,9,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.033276,0.033276,7969.606711,7969.606711,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,9,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.019328,0.019328,9.042497,9.042497,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,9,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0.069,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,10,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.103376,0.110811,60.14599,61.905439,1,0,0,?,?,?,?,?,?,0.069,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.056696,0.059951,100,79.306958,1,0,0,?,?,?,?,?,?,0.068,0,0.015625,0,15.625,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.05,0.054564,88.190421,72.180442,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.219485,0.245325,146.323604,152.683648,1,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.046041,0.047341,40.44428,31.243248,1,0,0,?,?,?,?,?,?,0.068,0,0.015625,0,15.625,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,14,2,0.063724,0.082524,31.862112,35.791058,1,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1504,964,?,?,?,?,?
Dataset_IMPL_1,10,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.240821,0.240821,116.299244,116.299244,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,10,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.324456,0.324456,151.79156,151.79156,0,0,0,?,?,?,?,?,?,0.067,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,10,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0.068,0,0,0,0,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,10,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -additional-stats -output-debug-info -num-decimal-places 8',-3364580862046573747,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0.068,0,0.03125,0,31.25,0,4368,1549,919,?,?,?,?,?
Dataset_IMPL_1,1,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.115593,0.118292,40.394347,40.720652,1,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.142944,0.151436,50.108775,52.288678,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.03092,0.030923,6911.651862,6912.37524,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.155731,0.213895,136.800185,187.893313,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.056696,0.059951,100,79.306958,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.205241,0.210524,121.951375,120.505085,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,1,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.324456,0.324456,151.79156,151.79156,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,1,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.019328,0.019328,9.042498,9.042498,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,1,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.073852,0.073852,69.508017,69.508017,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,1,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,2,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.062035,0.062748,41.356643,39.052437,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.044831,0.054049,39.38109,47.478644,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.133718,0.134185,58.387308,53.695583,1,0,0,?,?,?,?,?,?,0.001,0,0.015625,0,15.625,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.128576,0.169962,115.673362,115.274642,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.228124,0.23771,100,95.435486,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.177123,0.230848,77.339933,100.798759,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,2,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.033276,0.033276,7969.606717,7969.606717,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,2,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.032437,0.032437,7768.742786,7768.742786,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,2,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.055285,0.055285,25.965598,25.965598,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,2,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,3,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.128576,0.169962,115.673362,115.274642,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.05,0.054564,88.190421,72.180442,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.067314,0.081462,39.164502,35.709326,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.048738,0.055216,32.492158,34.365011,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.165574,0.228743,82.786871,114.371091,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.144189,0.145329,72.094642,63.151093,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,3,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.00843,0.00843,7.934307,7.934307,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,3,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.302334,0.302334,284.551666,284.551666,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,3,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.056221,0.056221,26.301899,26.301899,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,3,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,4,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.19727,0.225625,173.289879,198.198055,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.115593,0.118292,40.394347,40.720652,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.205241,0.210524,121.951375,120.505085,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.095491,0.123007,55.84904,54.08033,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.071288,0.071753,41.693378,40.278379,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.034926,0.034926,7807.285386,7807.285386,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,4,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.324456,0.324456,151.79156,151.79156,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,4,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.019328,0.019328,9.042498,9.042498,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,4,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.00843,0.00843,7.934307,7.934307,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,4,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,5,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.252877,0.266921,147.127814,149.116863,-1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.087746,0.123555,35.098342,48.198119,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.134889,0.16979,68.517479,86.234349,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.040592,0.04259,35.379843,27.983792,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.05,0.054564,88.190421,72.180442,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.19727,0.225625,173.289879,198.198055,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,5,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.115821,0.115821,36.147038,36.147038,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,5,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.032437,0.032437,7768.742786,7768.742786,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,5,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.00843,0.00843,7.934307,7.934307,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,5,10,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.174803,0.174803,54.697285,54.697285,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,6,1,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.156248,0.179169,69.307839,79.467807,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,2,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.136913,0.144688,60.016833,58.089276,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,3,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.067314,0.081462,39.164502,35.709326,1,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,4,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.093504,0.106033,162.360751,139.02884,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,5,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.036991,0.042384,21.634712,23.792361,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,6,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,14,2,0.029158,0.029686,25.413925,19.504876,1,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1504,964,?,?,?,?,?
Dataset_IMPL_1,6,7,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.324456,0.324456,151.79156,151.79156,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,6,8,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.073852,0.073852,69.508017,69.508017,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
Dataset_IMPL_1,6,9,weka.classifiers.functions.SimpleLinearRegression,'',1679336022895414137,20170525.2031,15,1,0.302334,0.302334,284.551666,284.551666,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,786,1549,919,?,?,?,?,?
