0,0.258698828
1,0.370061389
2,0.288886597
3,0.253100577
4,0.26719941
5,0.373870517
6,0.336100619
7,0.339187434
8,0.342613068
9,0.346386037
10,0.350509278
11,0.257852098
12,0.260745776
13,0.261714237
14,0.262083192
15,0.262186392
16,0.290750459
17,0.291023265
18,0.291156094
19,0.291190459
20,0.291153276
21,0.291062714
22,0.290931438
23,0.290768526
24,0.290580629
25,0.290372724
26,0.290148597
27,0.289911173
28,0.289662743
29,0.289405124
30,0.289139771
31,0.288867865
32,0.288590368
33,0.288308075
34,0.288021644
35,0.287731627
36,0.287438487
37,0.287142618
38,0.286844353
39,0.28654398
40,0.286241744
41,0.285937859
42,0.285632508
43,0.285325855
44,0.285018038
45,0.284709183
46,0.284399398
47,0.28408878
48,0.283777415
49,0.283465377
50,0.283152736
51,0.282839551
52,0.282525878
53,0.282211764
54,0.281897255
55,0.28158239
56,0.281267204
57,0.28095173
58,0.280635998
59,0.280320035
60,0.280003865
61,0.279687511
62,0.279370992
63,0.279054328
64,0.278737536
65,0.278420632
66,0.278103629
67,0.277786543
68,0.277469383
69,0.277152163
70,0.276834893
71,0.276517581
72,0.276200238
73,0.275882871
74,0.275565489
75,0.275248098
76,0.274930705
77,0.274613316
78,0.274295937
79,0.273978574
80,0.273661231
81,0.273343912
82,0.273026624
83,0.272709369
84,0.272392151
85,0.272074973
86,0.27175784
87,0.271440755
88,0.271123719
89,0.270806736
90,0.270489809
91,0.27017294
92,0.269856131
93,0.269539384
94,0.269222701
95,0.268906084
96,0.268589535
97,0.268273056
98,0.267956648
99,0.267640312
100,0.26732405
101,0.267007863
102,0.266691752
103,0.266375719
104,0.266059765
105,0.265743889
106,0.265428095
107,0.265112381
108,0.26479675
109,0.264481202
110,0.264165737
111,0.263850357
112,0.263535061
113,0.263219851
114,0.262904728
115,0.26258969
116,0.26227474
117,0.261959878
118,0.261645104
119,0.261330418
120,0.26101582
121,0.260701312
122,0.260386894
123,0.260072565
124,0.259758326
125,0.259444177
126,0.259130119
127,0.258816152
128,0.258502275
129,0.25818849
130,0.257874796
131,0.257561193
132,0.257247682
133,0.256934263
134,0.256620935
135,0.256307699
136,0.255994555
137,0.255681503
138,0.255368543
139,0.255055675
140,0.254742899
141,0.254430216
142,0.254117624
143,0.251200193
144,0.251038121
145,0.250876112
146,0.250714167
147,0.250552286
148,0.250390468
149,0.250228714
150,0.250067023
151,0.249905396
152,0.249743833
153,0.249582334
154,0.249420898
155,0.249259526
156,0.249098218
157,0.248936973
158,0.248775793
159,0.248614676
160,0.248453623
161,0.248292633
162,0.248131707
163,0.247970845
164,0.247810046
165,0.247649311
166,0.247488639
167,0.247328031
168,0.247167486
169,0.247007004
170,0.246846586
171,0.246686231
172,0.246525939
173,0.24636571
174,0.246205545
175,0.246045442
176,0.243024523
177,0.243024961
178,0.243025393
179,0.240239421
180,0.240090506
181,0.239941613
182,0.239792741
183,0.239643892
184,0.239495065
185,0.239346259
186,0.239197476
187,0.239048714
188,0.238899975
189,0.238751257
190,0.238602562
191,0.238453888
192,0.238305237
193,0.238156608
194,0.238008
195,0.237859415
196,0.237710852
197,0.237562311
198,0.237413792
199,0.237265295
200,0.237116821
201,0.236968368
202,0.236819937
203,0.236671529
204,0.236523142
205,0.236374778
206,0.236226435
207,0.236078115
208,0.235929817
209,0.23578154
210,0.235633286
211,0.235485053
212,0.235336843
213,0.235188655
214,0.235040488
215,0.231568892
216,0.231262903
217,0.230956999
218,0.230651177
219,0.230345438
220,0.230039783
221,0.229734209
222,0.229428719
223,0.22912331
224,0.228817984
225,0.22851274
226,0.228207578
227,0.227902497
228,0.227597499
229,0.227292581
230,0.226987745
231,0.22668299
232,0.226378315
233,0.226073722
234,0.225769209
235,0.225464777
236,0.225160424
237,0.224856153
238,0.224551961
239,0.224247849
240,0.223943816
241,0.223639863
242,0.22333599
243,0.223032195
244,0.22272848
245,0.222424844
246,0.222121286
247,0.221817808
248,0.221514407
249,0.221211085
250,0.220907841
251,0.220604675
252,0.220301587
253,0.219998576
254,0.219695644
255,0.219392788
256,0.21909001
257,0.218787309
258,0.218484684
259,0.218182137
260,0.217879666
261,0.217577272
262,0.217274954
263,0.216972713
264,0.216670547
265,0.216368457
266,0.216066443
267,0.215764505
268,0.215462642
269,0.215160855
270,0.214859143
271,0.214557505
272,0.214255943
273,0.213954455
274,0.213653043
275,0.213351704
276,0.21305044
277,0.21274925
278,0.212448134
279,0.212147092
280,0.211846124
281,0.211545229
282,0.211244408
283,0.21094366
284,0.210642985
285,0.210342384
286,0.210041855
287,0.209741399
288,0.209441016
289,0.209140705
290,0.208840467
291,0.208540301
292,0.208240207
293,0.207940185
294,0.207640234
295,0.207340356
296,0.207040549
297,0.206740813
298,0.206441149
299,0.206141556
300,0.205842034
301,0.205542583
302,0.205243202
303,0.204943892
304,0.204644653
305,0.204345484
306,0.204046385
307,0.203747357
308,0.203448398
309,0.203149509
310,0.20285069
311,0.202551941
312,0.202253261
313,0.20195465
314,0.201656108
315,0.201357636
316,0.201059232
317,0.200760898
318,0.200462632
319,0.200164434
320,0.199866305
321,0.199568244
322,0.199270252
323,0.198972327
324,0.198674471
325,0.198376682
326,0.198078961
327,0.197781308
328,0.197483722
329,0.197186203
330,0.196888752
331,0.196591367
332,0.19629405
333,0.195996799
334,0.195699615
335,0.195402498
336,0.195105447
337,0.194808463
338,0.194511545
339,0.194214693
340,0.193917907
341,0.193621186
342,0.193324532
343,0.193027943
344,0.19273142
345,0.192434962
346,0.19213857
347,0.191842243
348,0.19154598
349,0.191249783
350,0.190953651
351,0.190657583
352,0.19036158
353,0.190065642
354,0.189769767
355,0.189473957
356,0.189178212
357,0.18888253
358,0.188586912
359,0.188291358
360,0.187995868
361,0.187700442
362,0.187405079
363,0.187109779
364,0.186814542
365,0.186519369
366,0.186224259
367,0.185929212
368,0.185634227
369,0.185339306
370,0.185044447
371,0.18474965
372,0.184454916
373,0.184160244
374,0.183865634
375,0.183571087
376,0.183276601
377,0.182982178
378,0.182687816
379,0.182393515
380,0.182099277
381,0.181805099
382,0.181510983
383,0.181216929
384,0.180922935
385,0.180629003
386,0.180335131
387,0.180041321
388,0.179747571
389,0.179453881
390,0.179160253
391,0.178866684
392,0.178573176
393,0.178279729
394,0.177986341
395,0.177693013
396,0.177399746
397,0.177106538
398,0.17681339
399,0.176520301
400,0.176227272
401,0.175934302
402,0.175641392
403,0.175348541
404,0.175055749
405,0.174763017
406,0.174470343
407,0.174177728
408,0.173885172
409,0.173592674
410,0.173300235
411,0.173007854
412,0.172715532
413,0.172423268
414,0.172131062
415,0.171838915
416,0.171546825
417,0.171254793
418,0.170962819
419,0.170670903
420,0.170379044
421,0.170087243
422,0.1697955
423,0.169503813
424,0.169212184
425,0.168920612
426,0.168629097
427,0.16833764
428,0.168046239
429,0.167754894
430,0.167463607
431,0.167172376
432,0.166881201
433,0.166590084
434,0.166299022
435,0.166008017
436,0.165717067
437,0.165426174
438,0.165135337
439,0.164844556
440,0.16455383
441,0.164263161
442,0.163972547
443,0.163681988
444,0.163391485
445,0.163101037
446,0.162810645
447,0.162520308
448,0.162230026
449,0.161939799
450,0.161649627
451,0.16135951
452,0.161069447
453,0.160779439
454,0.160489486
455,0.160199588
456,0.159909743
457,0.159619954
458,0.159330218
459,0.159040537
460,0.158750909
461,0.158461336
462,0.158171817
463,0.157882351
464,0.15759294
465,0.157303582
466,0.157014277
467,0.156725027
468,0.156435829
469,0.156146685
470,0.155857594
471,0.155568557
472,0.155279572
473,0.154990641
474,0.154701763
475,0.154412937
476,0.154124165
477,0.153835445
478,0.153546777
479,0.153258162
480,0.1529696
481,0.15268109
482,0.152392633
483,0.152104228
484,0.151815875
485,0.151527574
486,0.151239325
487,0.150951128
488,0.150662983
489,0.150374889
490,0.150086848
491,0.149798858
492,0.149510919
493,0.149223032
494,0.148935197
495,0.148647413
496,0.14835968
497,0.148071998
498,0.147784367
499,0.147496788
500,0.147209259
501,0.146921781
502,0.146634355
503,0.146346978
504,0.146059653
505,0.145772378
506,0.145485154
507,0.14519798
508,0.144910856
509,0.144623783
510,0.14433676
511,0.144049787
512,0.143762864
513,0.143475991
514,0.143189168
515,0.142902396
516,0.142615672
517,0.142328999
518,0.142042375
519,0.141755801
520,0.141469276
521,0.141182801
522,0.140896375
523,0.140609999
524,0.140323671
525,0.140037393
526,0.139751164
527,0.139464984
528,0.139178853
529,0.138892771
530,0.138606737
531,0.138320753
532,0.138034817
533,0.137748929
534,0.13746309
535,0.1371773
536,0.136891558
537,0.136605865
538,0.136320219
539,0.136034622
540,0.135749073
541,0.135463572
542,0.13517812
543,0.134892715
544,0.134607358
545,0.134322048
546,0.134036787
547,0.133751573
548,0.133466407
549,0.133181288
550,0.132896217
551,0.132611193
552,0.132326216
553,0.132041287
554,0.131756405
555,0.131471571
556,0.131186783
557,0.130902042
558,0.130617348
559,0.130332702
560,0.130048102
561,0.129763548
562,0.129479042
563,0.129194582
564,0.128910169
565,0.128625802
566,0.128341481
567,0.128057208
568,0.12777298
569,0.127488799
570,0.127204663
571,0.126920574
572,0.126636531
573,0.126352535
574,0.126068584
575,0.125784679
576,0.125500819
577,0.125217006
578,0.124933238
579,0.124649516
580,0.12436584
581,0.124082209
582,0.123798623
583,0.123515083
584,0.123231588
585,0.122948139
586,0.122664735
587,0.122381376
588,0.122098062
589,0.121814793
590,0.121531569
591,0.12124839
592,0.120965256
593,0.120682166
594,0.120399122
595,0.120116122
596,0.119833167
597,0.119550256
598,0.11926739
599,0.118984569
600,0.118701791
601,0.118419058
602,0.11813637
603,0.117853726
604,0.117571125
605,0.117288569
606,0.117006057
607,0.116723589
608,0.116441165
609,0.116158785
610,0.115876449
611,0.115594156
