@relation InstanceResultListener

@attribute Key_Dataset {Dataset_IMPL_1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LinearRegression,weka.classifiers.functions.SMOreg}
@attribute Key_Scheme_options {'-S 0 -R 1.0E-8 -num-decimal-places 8','-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"'}
@attribute Key_Scheme_version_ID {-3364580862046573747,-7149606251113102827}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
Dataset_IMPL_1,5,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.150065,0.182442,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.133545,0.142598,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.301192,0.317359,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.089985,0.102943,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.278396,0.278573,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.5,0.501162,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.077662,0.077662,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.200834,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.177137,0.179333,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,5,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.348874,0.348874,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,6,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.2,0.247542,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.177603,0.219154,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.327979,0.36412,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.245309,0.287536,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.200834,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.151573,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.35,0.403984,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.205948,0.212848,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.200834,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,6,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.073348,0.073348,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,7,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.357074,0.387301,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.293566,0.294598,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.227979,0.232651,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.481161,0.491443,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.151573,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.05,0.054538,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.05,0.054538,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.25,0.283433,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.200834,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,7,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.073348,0.073348,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,8,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.245309,0.250353,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.200834,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.3,0.395442,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.201749,0.251402,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.121255,0.144164,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.301192,0.361547,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.233486,0.246295,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.245309,0.287536,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.203756,0.207325,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,8,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.137763,0.137763,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,9,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.301192,0.301192,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.178395,0.215965,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.150065,0.182442,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.133545,0.142598,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.257632,0.276359,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.277979,0.296196,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.05,0.054538,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.1,0.126615,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.5,0.501162,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,9,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.137763,0.137763,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,10,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.313514,0.400988,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.15,0.151573,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.25,0.283433,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.2,0.247542,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.25,0.350252,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.133545,0.142598,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.127978,0.143708,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.253757,0.254365,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,17,2,0.177603,0.219154,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1639,964,?,?,?,?,?
Dataset_IMPL_1,10,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,1,0.284459,0.284459,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,919,?,?,?,?,?
Dataset_IMPL_1,1,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.147092,0.195247,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.091073,0.119895,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.384459,0.412685,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.448874,0.459878,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.106681,0.106681,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.059985,0.078091,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.384459,0.387697,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.15,0.158473,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.253757,0.258064,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,1,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.3,0.375994,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.162237,0.220954,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.15,0.158473,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.559986,0.559986,100,100,0,0,0,?,?,?,?,?,?,0,0.001,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.2,0.226673,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.228395,0.231212,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.127978,0.132816,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.051126,0.071511,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.273348,0.3118,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.119715,0.158421,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,2,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.4,0.413982,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.106681,0.146222,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.49557,0.498086,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.115541,0.115541,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.4,0.416353,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.177978,0.179103,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.3,0.375994,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.262377,0.263531,100,100,0,0,0,?,?,?,?,?,?,0.001,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.217792,0.239653,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.051126,0.071511,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,3,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.171097,0.227539,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
Dataset_IMPL_1,4,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 8',-3364580862046573747,20170605.0509,18,2,0.273348,0.277883,100,100,0,0,0,?,?,?,?,?,?,0,0,0,0,0,0,4310,1684,964,?,?,?,?,?
